timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777067081.7852032,0.2227,0,0.03183,8.961,13.896,0.0,0.0,0.0,1.0,0.22024,0.05926,0.0,0.0,-0.0,Confused
1777067082.1796393,0.25008,0,0.01415,7.477,9.657,0.0,0.0,0.0,1.0,0.22182,0.05986,0.0,0.0,-0.0,Confused
1777067082.5757644,0.24618,0,0.00353,7.368,49.393,0.0,0.0,0.0,1.0,0.22332,0.0602,0.0,0.0,-0.0,Confused
1777067082.9626827,0.26724,0,0.03876,8.459,23.278,0.0,0.0,0.0,1.0,0.23162,0.05335,0.0,0.0,-0.0,Confused
1777067083.343051,0.23065,0,0.07999,22.565,5.506,138.496,138.496,139.0063,0.9667,0.23106,0.0532,4.617,24.861,0.1461,Confused
1777067083.6973777,0.21096,0,0.07904,21.14,5.108,26.703,31.727,160.0455,0.9,0.22805,0.05306,7.454,26.858,0.4349,Confused
1777067084.0587678,0.22166,0,0.07311,22.391,1.616,28.866,35.965,108.5028,0.8333,0.23185,0.04305,10.578,28.861,0.6726,Confused
1777067084.3918607,0.20963,1,0.07054,20.927,2.549,0.805,5.303,103.1229,0.8,0.23081,0.0431,10.808,28.797,0.6726,Confused
1777067087.5906003,0.24546,0,0.00202,20.104,1.147,7.72,5.874,93.1784,0.6333,0.21515,0.0429,13.473,27.916,0.6726,Confused
1777067087.9797525,0.03598,1,0.00101,23.011,6.108,2.371,1.065,94.1303,0.6333,0.20074,0.06029,13.595,27.861,0.6726,Confused
1777067088.3288589,0.28309,0,0.00059,26.751,2.082,6.779,12.475,86.88,0.6,0.20393,0.0632,9.847,15.448,0.9928,Confused
1777067088.605886,0.19907,1,0.00026,26.526,2.599,1.014,0.326,83.4629,0.6667,0.20328,0.06319,7.066,12.172,0.8125,Confused
1777067088.9773555,0.21003,0,0.00143,24.963,5.32,6.934,4.052,83.6969,0.7,0.2027,0.06309,4.27,3.721,1.651,Confused
1777067089.3223388,0.18583,1,0.00125,22.562,2.217,5.301,3.304,87.6756,0.6667,0.19789,0.06636,4.503,3.734,1.6986,Confused
1777067089.6709092,0.21901,0,0.00032,22.347,2.747,6.531,0.945,90.9981,0.6,0.19861,0.0665,4.683,3.741,1.7246,Confused
1777067089.9891803,0.08776,1,0.00146,21.956,1.366,7.185,5.641,90.4929,0.6,0.194,0.06917,4.713,3.778,1.7254,Confused
1777067090.324749,0.19867,1,0.00059,22.252,0.746,6.199,1.218,89.9248,0.5333,0.19049,0.06902,5.002,3.723,1.7198,Confused
1777067090.6853633,0.24576,0,0.00151,21.062,3.063,4.581,1.677,93.454,0.5333,0.19171,0.06976,5.05,3.715,1.7198,Confused
1777067090.996163,0.23597,0,0.00112,21.014,0.565,9.095,4.774,88.5505,0.5,0.19869,0.06506,5.339,3.669,1.7198,Confused
1777067091.3742363,0.24013,0,0.00147,20.904,0.197,3.908,3.446,90.6841,0.4667,0.20538,0.06228,5.482,3.662,1.7095,Confused
1777067091.6454842,0.23558,0,0.00124,20.741,0.129,3.707,0.249,90.3952,0.5,0.20561,0.06232,5.344,3.507,1.6241,Confused
